Artist;Name;Scrobbles;Rank
"Cinema";"Outro Tempo";"5";"2972"
"Os Mulheres Negras";"Outro Tempo";"6";"2523"
"Fernando Falcão";"Outro Tempo";"10";"1528"
"Anno Luz";"Outro Tempo";"3";"4472"
"Sunwatchers";"II";"6";"2524"
"Che";"sip";"9";"1711"
"Che";"Shuco";"13";"1119"
"Amber Mark";"Love Me Right";"6";"2525"
"Radio Slave";"Children Of The E (Kink & Justin Van Der Volgen Remixes)";"1";"8269"
"Tommaso Cappellato";"Aforemention";"7";"2178"
"Dr. Lonnie Smith";"All In My Mind";"4";"3608"
"Planet Battagon";"Inside Out";"2";"5790"
"Kerala Dust";"Francesca's Frames";"1";"8270"
"Emanative";"Emanative";"1";"8271"
"Yaeji";"Remixes, Vol. 1";"1";"8272"
"Populous";"Azulejos";"4";"3609"
"松浦俊夫 presents HEX";"HEX";"16";"849"
"Umeko Ando";"Iuta Upopo";"8";"1913"
"Melé";"Atlantic";"1";"8273"
"Gacha Bakradze";"Gather";"1";"8274"
"Marc Moulin";"Placebo Years 1971 - 1974";"4";"3610"
"Colleen";"A Flame my Love, a Frequency";"3";"4473"
"Portable Sunsets";"Order";"2";"5791"
"San Ignacio";"Lugares Para Nadar";"15";"929"
"Discoshaman";"Union Mystica EP";"3";"4474"
"Rio Mira";"Adiós Morena (Remixed)";"1";"8275"
"DJ Koze";"Knock Knock";"43";"232"
"Jean Grae";"Everything's Fine";"13";"1120"
"Improbeats";"Imperfecto";"7";"2179"
"Tom Misch";"Geography";"7";"2180"
"Ekambi Brillant";"Afrosonique Vol 01";"7";"2181"
"String Theory";"Modularity";"5";"2973"
"Hailu Mergia";"Lala Belu";"13";"1121"
"Dj Duke";"Tribal Liberation";"1";"8276"
"GO DUGONG";"NOVANTA";"6";"2526"
"Romare";"All Night (Live Session 1)";"5";"2974"
"Jon Hopkins";"Everything Connected";"3";"4475"
"Chancha Via Circuito";"Ilaló";"1";"8277"
"Alican";"Soro";"6";"2527"
"Tuğçe Kurtiş";"Songs for My Grandmother - Remixes";"2";"5792"
"Romare";"Live Sessions 1";"8";"1914"
"Shake Stew";"Rise and Rise Again";"4";"3611"
"Massive Attack";"Mezzanine";"1";"8278"
"Shakarchi & Stranéus";"Steal Chickens From Men And the Future From God";"202";"9"
"The Irresistible Force";"Kira Kira";"7";"2182"
"Chip Wickham";"La Sombra";"2";"5793"
"El Búho";"History of Colour EP";"17";"785"
"Jonwayne";"That's O.K.";"5";"2975"
"Paul White";"Rejuvenate";"13";"1122"
"Wajatta";"Runnin'";"1";"8279"
"Wajatta";"Get Down (with Ya Bad Self) [feat. Justin Maxwell] - Single";"1";"8280"
"Manfredas";"Sun Gaze";"3";"4476"
"GO DUGONG";"Curaro";"18";"730"
"Blu";"The Blueprint";"3";"4477"
"Manfredas";"Pink Industry EP";"3";"4478"
"Poté";"Flirt";"1";"8281"
"Cecil Taylor";"Unit Structures";"3";"4479"
"Haley Bonar";"Last War";"7";"2183"
"Donald Byrd";"A New Perspective (The Rudy Van Gelder Edition)";"1";"8282"
"Milo";"things that happen at day // things that happen at night";"2";"5794"
"The Notwist";"Superheroes, Ghostvillains + Stuff";"5";"2976"
"<Unknown>";"Music";"1";"8283"
"Amber Mark";"Conexão - EP";"21";"575"
"Tony Allen";"Dekmantel 10 Years 10.2";"8";"1915"
"Onyx Collective";"FDR Drive";"1";"8284"
"Kamaal Williams";"High Roller";"1";"8285"
"Kiasmos";"Zebra";"2";"5795"
"Melé";"The Latin Track";"2";"5796"
"Melé";"Ambience";"1";"8286"
"James 'Creole' Thomas";"Omas Sextet";"15";"930"
"Joe Armon-Jones";"Starting Today";"16";"850"
"Bonobo";"Cosmic Vibrations (Sampler 2)";"2";"5797"
"Nickodemus";"A Long Engagement";"29";"373"
"Nickodemus";"In My House";"2";"5798"
"bleaker";"Hype Funk";"1";"8287"
"Kelis";"Friday Fish Fry";"7";"2184"
"Maribou State";"Turnmills";"8";"1916"
"Mehmet Aslan";"Mechanical Turk";"3";"4480"
"Mehmet Aslan";"Alysha";"17";"786"
"Jon Hopkins";"Singularity";"5";"2977"
"Nicola Conte";"Sun Song / Nigeria";"6";"2528"
"Carsten Erobique Meyer";"Urlaub in Italien";"7";"2185"
"Maajo";"Defo/Mansaba";"8";"1917"
"Carsten Erobique Meyer";"Magical Mystery oder: Die Rückkehr des Karl Schmidt";"2";"5799"
"Alogte Oho & His Sounds of Joy";"Mam Yinne Wa";"9";"1712"
"Emanative";"Planet B";"3";"4481"
"Clap! Clap!";"Ode to the Pleiades";"2";"5800"
"Nicola Conte";"Universal Rhythm";"1";"8288"
"Nicola Conte";"Cosmic Peace";"1";"8289"
"Nicola Conte";"African Spirits / New World Shuffle";"5";"2978"
"Pletnev";"Aztec Code / Daywalker";"6";"2529"
"Yør Kultura";"Lotus ­ EP";"20";"627"
"Musi-O-Tunya";"Give Love to Your Children";"1";"8290"
"Hippster Trio";"Hipster '60s Rarities & Obscurities";"1";"8291"
"Altin Gün";"On";"17";"787"
"Selda Bağcan";"Türkülerimiz 2 - Mehmet Emmi";"1";"8292"
"Selda Bağcan";"40 Yılın 40 Şarkısı";"2";"5801"
"Derya Yildirim";"Nem Kaldi";"4";"3612"
"The Mauskovic Dance Band";"Repeating Night";"1";"8293"
"Mustafa Özkent";"Mustafa Özkent Ve Orkestrası Gençlik İle El Ele";"7";"2186"
"Om Alec Khaoli";"Say You Love Me";"9";"1713"
"Truckers Of Husk";"Awesome Tapes from Africa";"3";"4482"
"Shabaka And The Ancestors";"Wisdom of Elders";"5";"2979"
"Dead Horse Beats";"Bad Hopes EP";"3";"4483"
"Tale of Us";"Endless (Remixes)";"1";"8294"
"Pletnev";"St. Bones";"3";"4484"
"Auntie Flo";"Theory Of Flo Remixed";"3";"4485"
"Richard Rossa";"Sunmoon";"2";"5802"
"Quantic";"Hotline Bling";"1";"8295"
"Dan Lissvik";"Midnight";"5";"2980"
"José Manuel";"Excursion Africanism (Remixes)";"1";"8296"
"Marc Rapson";"Dark vs. Light";"1";"8297"
"Bicep";"Bicep";"1";"8298"
"Black Coffee";"Muyè (Black Coffee Remix)";"2";"5803"
"Emma-Jean Thackray";"Ley Lines";"6";"2530"
"Mose Robers";"Flowing";"1";"8299"
"Marenn Sukie";"Mosaic";"4";"3613"
"Niña Dioz";"Reyna";"1";"8300"
"The Internet";"Roll (Burbank Funk) [KAYTRANADA Remix]";"2";"5804"
"Jonwayne";"Last Last Fall";"3";"4486"
"Tsvia Abarbanel";"Eastern Soul";"21";"576"
"The Kutimangoes";"Afro-Fire";"1";"8301"
"Rodrigo Gallardo";"El Origen";"8";"1918"
"Roman Flügel";"Time Travel";"3";"4487"
"Jordan Rakei";"Wildfire";"3";"4488"
"Flo Morrissey and Matthew E. White";"Gentlewoman, Ruby Man";"6";"2531"
"Unknown Mortal Orchestra";"Multi-Love";"3";"4489"
"Bené Fonteles";"Outro Tempo";"2";"5805"
"Carlinhos Santos";"Outro Tempo";"2";"5806"
"Priscilla Ermel";"Outro Tempo";"4";"3614"
"Carioca";"Outro Tempo";"2";"5807"
"Marco Bosco";"Outro Tempo";"5";"2981"
"Maria Rita";"Outro Tempo";"6";"2532"
"Luli e Lucina";"Outro Tempo";"1";"8302"
"Thornato";"El Oro De La Tolita";"3";"4490"
"Gonzales";"Chambers";"6";"2533"
"Nicola Conte";"Let Your Light Shine On";"49";"189"
"Emanative";"Ominous Shanti / Black Enchantment";"1";"8303"
"Bonobo";"Migration";"18";"731"
"Lapa";"Spirit Vessel";"1";"8304"
"Bronx River Parkway";"San Sebastian 152";"1";"8305"
"Twinkie Clark";"Praise Belongs to God / Ye Shall Receive";"4";"3615"
"Ramsey & Co.";"Keb Darge presents The Best of Legendary Deep Funk";"1";"8306"
"Khruangbin";"The Universe Smiles Upon You";"9";"1714"
"MAKENESS";"14 Drops / Acid Dad";"1";"8307"
"BCUC";"Our Truth";"14";"1016"
"Selena Gomez";"Bad Liar";"3";"4491"
"Four Tet";"Music";"1";"8308"
"Glenn Astro";"Turquoise Tortoise";"81";"83"
"Sebastian Mullaert";"All the Keys Are Here";"129";"31"
"El Búho";"Cenotes";"4";"3616"
"Sam Weston";"Shiraz Voyager";"3";"4492"
"Dandara";"Heartache";"1";"8309"
"Thomash";"Candomble";"5";"2982"
"Oktoberklubben";"Un Universo Para Los Dos";"5";"2983"
"Willow";"Workshop 23";"1";"8310"
"Yellow Days";"Gap in the Clouds";"1";"8311"
"Aron Ottignon";"Live at Funkhaus Berlin";"3";"4493"
"Laurence Guy";"We Gonna Jak / Ubik";"1";"8312"
"Dave DK";"Val Maira Remixe";"1";"8313"
"Kornél Kovács";"The Bells";"3";"4494"
"Takuya Matsumoto";"Ram";"1";"8314"
"Wolf Müller & Niklas Wandt";"Instrumentalmusik von der Mitte der World";"59";"145"
"Larry de Kat";"#Tracks";"6";"2534"
"Pisces";"edits & cuts";"3";"4495"
"McDowell";"edits & cuts";"2";"5808"
"Harry Nilsson";"edits & cuts";"3";"4496"
"Tom Zé";"edits & cuts";"3";"4497"
"N. SIMONE";"edits & cuts";"4";"3617"
"Satchmo";"edits & cuts";"2";"5809"
"Roberto Musci";"Tower Of Silence";"9";"1715"
"Mose Robert";"Flowing";"1";"8315"
"Tsvia Abarbanel";"Da'asa - The Haunting Sounds of Yemenite-Israeli Funk 1973-1984 Sampler";"7";"2187"
"Tsvia Abarbanel";"Soul Of The East";"6";"2535"
"Yazmin Lacey";"Black Moon";"8";"1919"
"DJ Koze";"Reincarnations - The Remix Chapter 2001 - 2009";"1";"8316"
"Wolf Müller";"Balztanz";"19";"672"
"Beatrice Dillon";"Inkjet / Fluo";"2";"5810"
"Sudan Archives";"Sink";"45";"214"
"Blameful Isles";"This Heart Of Our Heart";"9";"1716"
"James Holden";"The Animal Spirits";"38";"274"
"Cotton Jones";"Tall Hours In The Glowstream";"2";"5811"
"Wolf Müller";"Selectors 002 - Young Marco";"3";"4498"
"Bufiman";"Peace Moves EP";"5";"2984"
"KOKOKO!";"Tokoliana EP";"8";"1920"
"Ströer Duo";"Fluchtweg Madagaskar";"37";"288"
"Dj Duke, Tribal Liberation";"ClapCrate.me";"2";"5812"
"Nina Kraviz";"Nina Kraviz";"16";"851"
"Moritz von Oswald";"Lagos Shake: A Tony Allen Chop Up";"6";"2536"
"Ashley Henry";"Easter - EP";"9";"1717"
"Auk5";"Second Star to the Right";"4";"3618"
"Oktoberklubben";"The Orust Tapes";"1";"8317"
"Kelly Lee Owens";"Kelly Lee Owens";"21";"577"
"Bicep";"FEEL MY BICEP » FMB MIXTAPE SERIES";"1";"8318"
"Frente Edits III";"El Búho - Cumbias de Oro";"10";"1529"
"Moses Sumney";"Make Out in My Car: Chameleon Suite";"5";"2985"
"Damien Jurado";"Brothers and Sisters of the Eternal Son (Deluxe Edition)";"5";"2986"
"Olaf Stuut";"A.I. Fugitive";"1";"8319"
"Acid Pauli";"BLD Remixes B";"2";"5813"
"Nicolas Pera";"Atlas";"6";"2537"
"Henrik Schwarz";"Scripted Orkestra - Conducted by Jules Buckley";"15";"931"
"Kraut";"Ya Lur";"3";"4499"
"Alexis Taylor";"Beautiful Thing";"20";"628"
"Hiromi";"Place To Be";"6";"2538"
"GoGo Penguin";"Man Made Object (Deluxe)";"7";"2188"
"Luca Musto";"After All";"3";"4500"
"K15";"Be Glad You Create Anything";"3";"4501"
"Andi Otto";"Restrung";"6";"2539"
"Jimmy Edgar";"Burn So Deep (feat. Dawn Richard) [Remixes]";"2";"5814"
"Paul Simon";"Graceland - The Remixes";"6";"2540"
"Laraaji";"Sun Transformations";"6";"2541"
"Emanative";"New Day (feat. Ahu)";"1";"8320"
"Oscar Jerome";"Where Are Your Branches? (Remixes)";"16";"852"
"Henric Claes";"WAH WAH";"1";"8321"
"Tash Sultana";"Notion";"4";"3619"
"Athlete Whippet";"Hands Only";"2";"5815"
"Honey Dijon";"Xtra EP";"2";"5816"
"Why?";"Good Friday (Boards of Canada Remix)";"6";"2542"
"Kapote";"Toolroom Radio EP426 - Presented By Mark Knight";"1";"8322"
"Roachford";"Back to the Roots, Vol. 4";"3";"4502"
"Rone";"Wave (Locked Groove Remix)";"2";"5817"
"Earthboogie";"Human Call";"26";"429"
"Agnes Obel";"Aventine (Deluxe Version)";"1";"8323"
"UJI";"Jenga";"2";"5818"
"Nicola Cruz";"Visiones";"1";"8324"
"Der Panther";"Lux";"2";"5819"
"Olaf Stuut";"Run";"1";"8325"
"Kamaal Williams";"The Return";"4";"3620"
"Louis VI";"Confidence";"10";"1530"
"Henry Wu";"Projections EP";"1";"8326"
"JD. Reid";"Tree";"5";"2987"
"Childish Gambino";"This Is America";"1";"8327"
"Frank Zappa";"One Size Fits All";"3";"4503"
"Acid Pauli";"Sportbrigade's Circuit Training";"1";"8328"
"Honey Dijon";"The Best Of Both Worlds";"1";"8329"
"Rone";"Mirapolis";"1";"8330"
"Cool Maritime";"Shared Waves";"1";"8331"
"Manfredas";"Opium of the People";"1";"8332"
"Public Service Broadcasting";"People Will Always Need Coal";"1";"8333"
"Curses";"Pedal to the Metal and Don't Look Back";"1";"8334"
"Nickodemus";"Inmortales (Body Move)";"1";"8335"
"Active Child";"Johnny Belinda Remixes";"1";"8336"
"marcel vogel";"Brown Curls";"2";"5820"
"Max Cooper";"Balance 030 (Mixed Version)";"4";"3621"
"Leonor";"Disque Natif";"4";"3622"
"Teedra Moses";"Be Your Girl (Kaytranada Edition)";"3";"4504"
"Nicole Willis";"Alex Attias presents LillyGood Party!";"3";"4505"
"Maribou State";"Feel Good (feat. Khruangbin)";"19";"673"
"Carl Craig";"Versus Remixes, Vol. 2";"4";"3623"
"Girls of the Internet";"Running";"2";"5821"
"Circle Sky";"The Light (Patrice Bäumel Remix)";"2";"5822"
"Lauhaus";"Moments - Chapter 1";"5";"2988"
"Blindsmyth";"Moments - Chapter 1";"7";"2189"
"Rampa";"You Are Safe (Remixes)";"1";"8337"
"Nicola Cruz";"Prender el Alma (Remixed)";"8";"1921"
"Louis VI";"Jazz Got Me";"1";"8338"
"Louis VI";"Lonely Road of the Dreamer";"5";"2989"
"Project Pablo";"Come To Canada You Will Like It";"14";"1017"
"Alexis Taylor";"Beautiful Thing (Matias Aguayo Remix)";"1";"8339"
"Ross From Friends";"Project Cybersyn";"11";"1364"
"Kornél Kovács";"Metropolis";"5";"2990"
"Kaitlyn Aurelia Smith";"Yugoslavia";"1";"8340"
"Nick Hakim";"Vincent Tyler";"1";"8341"
"Tommaso Cappellato";"Aforemention Remixed";"4";"3624"
"Ryley Walker";"Deafman Glance";"1";"8342"
"kaleema";"Nómada";"15";"932"
"Nils Frahm";"Encores 1";"1";"8343"
"The Sorcerers";"In Pursuit Of Shai Hulud";"2";"5823"
"king garbage";"Make It Sweat";"11";"1365"
"Robert Glasper Experiment";"Robert Glasper x KAYTRANADA: The ArtScience Remixes";"4";"3625"
"Melo-Zed";"Eleven";"7";"2190"
"Apiento & Co";"The Orange Place (Wolf Müller Remixes)";"4";"3626"
"Ariel Pink";"Mature Themes";"2";"5824"
"Ashra";"Correlations";"19";"674"
"Heerlens Percussie Ensemble";"Biologic Music";"6";"2543"
"Massimo Luca";"La chitarra di Lucio canta Battisti, Vol. 2";"3";"4506"
"Barbatuques";"O seguinte é esse";"8";"1922"
"Stijn Sadée";"Affetto";"5";"2991"
"Ezra";"Garten meiner Fantasie";"4";"3627"
"Auntie Flo";"Beating Heart - South Africa Vol. 2";"1";"8344"
"Wolf Müller";"Chapter 2";"2";"5825"
"Khruangbin";"Spotify Singles";"2";"5826"
"808 State";"Blueprint (The Best Of)";"1";"8345"
"Camp Inc.";"perché la notte";"2";"5827"
"Bufiman";"Dekmantel 10 Years 09";"1";"8346"
"Tom Trago";"Dekmantel - Best of 2017";"1";"8347"
"Young Marco";"Dekmantel - Best of 2017";"1";"8348"
"Wolf Müller";"Dekmantel - Best of 2017";"2";"5828"
"Beatrice Dillon";"Dekmantel - Best of 2017";"1";"8349"
"Bufiman";"Versatile 1996-2016 (20 Years of Versatile Records Selected by Gilb'R & I:Cube)";"1";"8350"
"Various artists (2)";"Kenneth Bager's Balearic Biscuits, Vol. 2";"7";"2191"
"Mariam the Believer";"Remixes";"5";"2992"
"Metamatics";"Mind Mushing Git";"2";"5829"
"Metamatics";"Neo Ouija";"1";"8351"
"Mariam the Believer";"Soft Moon EP";"21";"578"
"Why?";"Moh Lhean Expanded";"9";"1718"
"Switchdance";"The Black Tape Remixes";"1";"8352"
"Totally Enormous Extinct Dinosaurs";"Leave a Light On";"2";"5830"
"Kutcorners";"The Finest";"7";"2192"
"Art In Motion";"The Last Adventure of Voodoo Houngan";"1";"8353"
"Art In Motion";"Animal Inside You EP";"1";"8354"
"Mariam the Believer";"Love Everything";"19";"675"
"Theo Croker";"AfroPhysicist";"6";"2544"
"FKJ";"French Kiwi Juice";"5";"2993"
"Mytron & Ofofo";"Si Jambo";"11";"1366"
"Moonlight Benjamin";"Siltane";"1";"8355"
"Retiree";"Pumice Stone";"1";"8356"
"Various artists (2)";"Alborada";"21";"579"
"Daniel Bortz";"Bar 25 - Zeitgeist, Vol. 2";"1";"8357"
"Alfa Mist";"Antiphon";"30";"356"
"tokayo";"Tokayo";"11";"1367"
"Andi Otto";"Bow Wave";"11";"1368"
"Lorenzo Dada";"Moments - Chapter 1";"3";"4507"
"Nina Kraviz";"The Remixes";"1";"8358"
"Liv.e";"Raw Daybreaks, Vol. 1";"3";"4508"
"Penya";"Acelere";"5";"2994"
"Baba Sissoko";"African Griot Groove (Afro blues)";"1";"8359"
"Young Marco";"Biology";"11";"1369"
"The Yorkshire Film and Television Orchestra";"In Pursuit Of Shai Hulud";"1";"8360"
"Al Dobson Jr.";"Rye Lane";"10";"1531"
"Company Flow";"Little Johnny From the Hospitul: Breaks and Instrumentals, Vol. 1";"3";"4509"
"LAPS";"Who Me?";"1";"8361"
"Leon Vynehall";"Nothing Is Still";"13";"1123"
"Izem";"Beni Lane";"2";"5831"
"Jazzanova";"Rain Makes The River (Remixes)";"7";"2193"
"Louis VI";"Sugar Like Salt";"9";"1719"
"Photay";"Onism: Remixed";"4";"3628"
"Dirty Doering";"Bar 25 - Greatest Hits";"1";"8362"
"Mehmet Aslan";"Ghost Station";"16";"853"
"Fernando Milagros";"Cuál es el secreto (Remixes)";"1";"8363"
"Mano Le Tough";"Selected Label Works 6";"1";"8364"
"Luca D'Alberto";"Her Dreams (Populous Remix)";"3";"4510"
"Tuff City Kids";"Selected Label Works 6";"2";"5832"
"El Michels Affair";"Unathi b/w Zaharila";"2";"5833"
"Rampa";"You Are Safe Remixes";"1";"8365"
"Braxton Cook";"Never Thought (Quickly, Quickly Remix)";"1";"8366"
"Neurostate";"Welcome to Paradise (Italian Dream House 89-93) Vol. 3";"1";"8367"
"Kamasi Washington";"Street Fighter Mas";"3";"4511"
"Ali Kuru";"Beyhude";"2";"5834"
"Parra for Cuva";"Majouré";"10";"1532"
"Palace";"Bitter";"2";"5835"
"Ammer";"Get Lost V mixed by Acid Pauli";"1";"8368"
"Nubiyan Twist";"Figure Numatic";"24";"488"
"Ian Simmonds";"Get Lost V mixed by Acid Pauli";"2";"5836"
"Onyx Collective";"Lower East Suite Part One";"8";"1923"
"Wolf Müller";"The Sound Of Glades";"20";"629"
"Onyx Collective";"Lower East Suite Part Three";"3";"4512"
"SMAGGHE & CROSS";"Moments - Chapter 3";"4";"3629"
"Von Spar";"Moments - Chapter 3";"1";"8369"
"Yougene";"Moments - Chapter 3";"1";"8370"
"Kondi Band";"Moments / Chapter 4";"1";"8371"
"San Miguel";"Moments / Chapter 4";"1";"8372"
"Andy Jenkins";"Sweet Bunch";"5";"2995"
"Stimming";"Die Luft, der Garten und das Meer";"3";"4513"
"Ghost-Note";"Swagism";"19";"676"
"Ocelote Rojo";"Digging the Blogosphere";"2";"5837"
"Huaira";"Ñuka Shunku";"23";"516"
"Dabrye";"Sunset (feat. Shigeto)";"1";"8373"
"BEATBALL MUSIC";"With All My Heart 진심을 그대에게: the most vivid side of ‘70s Korean Pop & Rock";"3";"4514"
"Black Classical";"Candomblé";"13";"1124"
"Planet Battagon";"Download";"1";"8374"
"Blood Wine or Honey";"Fear & Celebration";"12";"1240"
"Matty";"Déjàvu";"8";"1924"
"BeGun";"BAM Fabra: Acció musical a la Fabra i Coats";"1";"8375"
"Wen";"GRIT";"2";"5838"
"Wen";"TIME II THINK";"1";"8376"
"Wen";"CARVE + GAZE";"2";"5839"
"Spaceslug";"Lemanis";"1";"8377"
"Jun Kamoda";"The Distorted Haunted Ballroom";"2";"5840"
"NATUREBOY FLAKO";"From the Shadows";"1";"8378"
"Sonnymoon";"Ideas";"1";"8379"
"The Natural Yogurt Band";"The 13 Moons of Neptune / Satelites";"3";"4515"
"The Natural Yogurt Band";"Eastern Promise";"2";"5841"
"Rodrigo Tavares";"Congo";"1";"8380"
"Emanative";"Earth";"45";"215"
"Kermesse";"Bioma";"5";"2996"
"Kamasi Washington";"Heaven and Earth";"12";"1241"
"Pouvoir Magique";"Disparition";"1";"8381"
"Fela Kuti";"The Best of the Black President";"2";"5842"
"Shlohmo";"Bad Vibes";"24";"489"
"Yussef Kamaal";"Black Focus";"4";"3630"
"Johnson, Hawkins, Tatum & Durr";"Eccentric Soul: The Capsoul Label";"2";"5843"
"Nick Hakim";"Bet She Looks Like You";"1";"8382"
"Joni Mitchell";"Blue";"1";"8383"
"Erykah Badu";"New Amerykah Part Two: Return of the Ankh";"1";"8384"
"Pedestrian";"Pick Your Shots Clean";"1";"8385"
"Mr Beatnick";"Synthetes";"3";"4516"
"Kutiman";"6am";"1";"8386"
"Chemise";"A Night to Remember (Mixed By Tony Okungbowa & Jojoflores)";"1";"8387"
"Nicolas Jaar";"Sirens";"1";"8388"
"Mammal Hands";"Animalia";"3";"4517"
"Gwilym Gold";"Flex";"1";"8389"
"King Gizzard & The Lizard Wizard";"Quarters";"3";"4518"
"Dele Sosimi";"You No Fit Touch Am Retouched";"1";"8390"
"Percussions";"2011 until 2014";"2";"5844"
"Ponty Mython";"QS002";"2";"5845"
"Mitski";"Puberty 2";"10";"1533"
"Mitski";"bury me at makeout creek";"19";"677"
"Fantasma";"Free Love";"1";"8391"
"Pilgrims of the Mind";"The Sound Of Love International";"6";"2545"
"Sivan Perwer";"Şivan Perwer Remixes 2017";"1";"8392"
"Pilgrims of the Mind";"Organism";"1";"8393"
"Mehmet Aslan";"Needs 003";"1";"8394"
"Athena";"Ses Etme (Remixes)";"1";"8395"
"Doctr";"Tropique - The Remixes";"1";"8396"
"Loidis";"A Parade, In The Place I Sit, The Floating World (& All Its Pleasures)";"25";"452"
"디구루(dguru)";"With All My Heart 진심을 그대에게: the most vivid side of ‘70s Korean Pop & Rock";"2";"5846"
"서울 콤보 (feat. 하세가와 요오헤이, 차승우)";"With All My Heart 진심을 그대에게: the most vivid side of ‘70s Korean Pop & Rock";"1";"8397"
"원피스(1Piece)";"With All My Heart 진심을 그대에게: the most vivid side of ‘70s Korean Pop & Rock";"2";"5847"
"Ashley Henry";"Ashley Henry's 5ive";"133";"26"
"Selena Gomez";"13 Reasons Why (Season 2)";"1";"8398"
"Ballaké Sissoko & Vincent Segal";"Chamber Music";"7";"2194"
"Attwenger";"Sun";"2";"5848"
"Attwenger";"SPOT";"1";"8399"
"Playboi Carti";"Die Lit";"1";"8400"
"Skinny Pelembe";"I Just Wanna Be Your Prisoner";"6";"2546"
"Conjunto Costumbrista";"Remixes";"1";"8401"
"David Bowie";"The Rise And Fall Of Ziggy Stardust And The Spiders From Mars (2012 Remastered Version)";"1";"8402"
"Queen";"Best of Bowie";"1";"8403"
"God Colony";"Turn My G Down (feat. Stash Marina)";"7";"2195"
"Academy Garden";"Earth OST";"2";"5849"
"David Dor";"Da'asa - The Haunting Sounds of Yemenite-Israeli Funk 1973-1984 Sampler";"1";"8404"
"AHARON AMRAM";"Da'asa - The Haunting Sounds of Yemenite-Israeli Funk 1973-1984 Sampler";"1";"8405"
"Bruxas";"Sirocco";"4";"3631"
"Wolf Müller";"The Sound Of Glades Remixes";"1";"8406"
"Hatis Noit";"Illogical Dance";"3";"4519"
"Qasim Naqvi";"1+1=X";"1";"8407"
"A Winged Victory for the Sullen";"1+1=X";"1";"8408"
"Rival Consoles";"1+1=X";"1";"8409"
"Nils Frahm";"1+1=X";"1";"8410"
"Daniel Thorne";"1+1=X";"1";"8411"
"Daniel Brandt";"1+1=X";"1";"8412"
"machaka";"Illakuna";"7";"2196"
"Douglas Dare";"1+1=X";"1";"8413"
"Keith Jarrett";"Expectations";"37";"289"
"Academy Garden";"Split Second";"1";"8414"
"Academy Garden";"Somehow We Will Get Through This";"1";"8415"
"Black Flower";"Intermediate State";"2";"5850"
"The Human League";"Reproduction";"2";"5851"
"bathing";"Bathing";"5";"2997"
"Stanley Cowell Trio";"Illusion Suite";"4";"3632"
"Butcher Brown";"All Purpose Music";"2";"5852"
"Mekine U Teksi";"Postanatolische Hybride - Die Steppenroboter LP";"18";"732"
"Rone";"So So So - EP";"1";"8416"
"Chris Annibell";"Ye No ntem";"1";"8417"
"Gorillaz";"The Now Now";"120";"37"
"Alsarah & The Nubatones";"Wonderwheel Recordings Presents: Inside The Dance, Vol. 2";"1";"8418"
"Loya";"Zenfant";"2";"5853"
"Nathan Fake";"DEGREELESSNESS (Overmono Remix)";"4";"3633"
"Overmono";"Arla III";"1";"8419"
"Ariwo";"Download";"1";"8420"
"Various artists (9)";"Tropical Drums of Deutschland";"63";"133"
"Kaidi Tatham";"It's a World Before You";"18";"733"
"Chancha Via Circuito";"Amansara";"13";"1125"
"Cool Maritime";"Sharing Waves";"85";"73"
"Hunts Determination Band";"Loving On the Flipside";"1";"8421"
"The Daktaris";"Soul Explosion";"3";"4520"
"Christy Essien";"Nigeria Soul Fever - Afro Funk, Disco And Boogie: West African Disco Mayhem!";"4";"3634"
"Urubu Marinka & Gama";"Voodoohop : Entropia Coletiva II";"1";"8422"
"A Macaca with Peace & Rojey";"Voodoohop : Entropia Coletiva II";"2";"5854"
"Thomash & Osmarino Freitas";"Voodoohop : Entropia Coletiva II";"3";"4521"
"Jaku Nã";"Voodoohop : Entropia Coletiva II";"1";"8423"
"Toto Chiavetta";"Underground Mental Resurrection";"1";"8424"
"Wolf Müller";"Lagerfeuer Tanz";"5";"2998"
